ID	Dia setmana	Mes	Dia	Hora	Any	Rt	Likes	Matí(0)/Tarda(1)
947504431800750000	Sun	Dec	31	16:27:14	2017	14	0	1
947408291688255000	Sun	Dec	31	10:05:13	2017	20	0	1
947052784188354000	Sat	Dec	30	10:32:33	2017	7	0	1
947545337576779000	Sun	Dec	31	19:09:47	2017	114	455	1
946675306743681000	Fri	Dec	29	9:32:36	2017	143	535	1
947846202430803000	Mon	Jan	1	15:05:19	2018	10	17	1
947623492165558000	Mon	Jan	1	0:20:21	2018	1	6	1
947618499324760000	Mon	Jan	1	0:00:30	2018	3	5	1
947771971328200000	Mon	Jan	1	10:10:21	2018	29	93	1
947164449080832000	Sat	Dec	30	17:56:16	2017	0	7	1
938794571617759000	Thu	Dec	7	15:37:22	2017	44	188	1
938151007095345000	Tue	Dec	5	21:00:04	2017	29	110	1
937411118229630000	Sun	Dec	3	20:00:01	2017	30	87	1
947086035523194000	Sat	Dec	30	12:44:41	2017	8	22	1
947071828450795000	Sat	Dec	30	11:48:14	2017	0	4	1
947064434974953000	Sat	Dec	30	11:18:51	2017	0	4	1
947061619493949000	Sat	Dec	30	11:07:40	2017	0	5	1
947061268124495000	Sat	Dec	30	11:06:16	2017	0	3	1
947605800691810000	Sun	Dec	31	23:10:03	2017	552	1938	1
947678779987644000	Mon	Jan	1	4:00:02	2018	2	4	1
947488477813276000	Sun	Dec	31	15:23:51	2017	9	5	1
947868296908541000	Mon	Jan	1	16:33:07	2018	6	5	1
947632076710400000	Mon	Jan	1	0:54:27	2018	14	37	1
947489899346911000	Sun	Dec	31	15:29:30	2017	8	6	1
947487011056824000	Sun	Dec	31	15:18:01	2017	14	7	1
947620037589741000	Mon	Jan	1	0:06:37	2018	4	30	1
947788501445152000	Mon	Jan	1	11:16:02	2018	40	31	1
947762332482097000	Mon	Jan	1	9:32:03	2018	2	8	1
947094589789351000	Sat	Dec	30	13:18:41	2017	6	16	1
946698558518038000	Fri	Dec	29	11:04:59	2017	5	19	1
946383484637122000	Thu	Dec	28	14:13:00	2017	5	16	1
946360462136004000	Thu	Dec	28	12:41:31	2017	6	25	1
945753667264811000	Tue	Dec	26	20:30:20	2017	0	0	1
945617437071986000	Tue	Dec	26	11:29:00	2017	0	1	1
945386414627328000	Mon	Dec	25	20:11:00	2017	1	0	1
947872798537633000	Mon	Jan	1	16:51:00	2018	1	1	1
947841236383227000	Mon	Jan	1	14:45:35	2018	1042	0	1
947513025573027000	Sun	Dec	31	17:01:23	2017	440	661	1
947437368201678000	Sun	Dec	31	12:00:45	2017	337	469	1
947423757227917000	Sun	Dec	31	11:06:40	2017	71	0	1
947816271701250000	Mon	Jan	1	13:06:23	2018	0	4	1
947541128231911000	Sun	Dec	31	18:53:04	2017	0	13	1
947394673475244000	Sun	Dec	31	9:11:06	2017	0	3	1
947242836331847000	Sat	Dec	30	23:07:45	2017	4	0	1
946833772623880000	Fri	Dec	29	20:02:17	2017	3	8	1
947454735610793000	Sun	Dec	31	13:09:46	2017	3	23	1
946730913865531000	Fri	Dec	29	13:13:33	2017	2	5	1
945963230639394000	Wed	Dec	27	10:23:03	2017	39	0	1
947846375861047000	Mon	Jan	1	15:06:00	2018	8	10	1
947758009417129000	Mon	Jan	1	9:14:52	2018	5	236	1
942915539122262000	Tue	Dec	19	0:32:37	2017	26	212	1
947573487354474000	Sun	Dec	31	21:01:39	2017	3	11	1
947573266826264000	Sun	Dec	31	21:00:46	2017	1	7	1
946818206982864000	Fri	Dec	29	19:00:26	2017	3	18	1
945686654186074000	Tue	Dec	26	16:04:03	2017	22	98	1
945051917247504000	Sun	Dec	24	22:01:49	2017	15	90	1
943187890359734000	Tue	Dec	19	18:34:51	2017	18	62	1
946703410388258000	Fri	Dec	29	11:24:16	2017	38	119	1
946697432368283000	Fri	Dec	29	11:00:31	2017	54	147	1
947838680990978000	Mon	Jan	1	14:35:26	2018	52	0	1
947770656267100000	Mon	Jan	1	10:05:07	2018	2208	0	1
